added_timestamp,finished_experiment,group,is_cs,user_experiment_id,item_id,cold_start_movies,rating,recommended_movies,budget_inf,popularity_inf,movie_from_calibration,movie_selected
1667660796,,,,ba325f23-9580-4746-aaff-014d6bc2bcdf,tt1586265,O Que Esperar Quando Você Está Esperando (2012),3,,M,T,,
1667660796,,,,ba325f23-9580-4746-aaff-014d6bc2bcdf,tt1205537,Operação Sombra: Jack Ryan (2014),3,,H,T,,
1667660796,,,,ba325f23-9580-4746-aaff-014d6bc2bcdf,tt1971352,Obediência (2012),3,,T,T,,
1667660796,,,,ba325f23-9580-4746-aaff-014d6bc2bcdf,tt1540128,Um Bom Partido (2012),3,,M,T,,
1667660796,,,,ba325f23-9580-4746-aaff-014d6bc2bcdf,tt1613750,Expedição Kon Tiki (2012),3,,M,T,,
1668649450,,0,FALSE,ba66d75a-1fb3-4d3c-aba8-fa9f0fbdfcad,,,,,,,,
1668649585,,,,ba66d75a-1fb3-4d3c-aba8-fa9f0fbdfcad,tt1302011,,,,H,T,,Kung Fu Panda 2 (2011)
1668649539,,,,ba66d75a-1fb3-4d3c-aba8-fa9f0fbdfcad,4855,,,Carros (2006),H,M,FALSE,
1668649539,,,,ba66d75a-1fb3-4d3c-aba8-fa9f0fbdfcad,6222,,,Meu Malvado Favorito (2010),H,M,FALSE,
1668649539,,,,ba66d75a-1fb3-4d3c-aba8-fa9f0fbdfcad,5751,,,Monstros vs Alienígenas (2009),H,T,FALSE,
1668649539,,,,ba66d75a-1fb3-4d3c-aba8-fa9f0fbdfcad,6198,,,Toy Story 3 (2010),H,M,FALSE,
1668649539,,,,ba66d75a-1fb3-4d3c-aba8-fa9f0fbdfcad,6113,,,Como Treinar o Seu Dragão (2010),H,M,FALSE,
1668649539,,,,ba66d75a-1fb3-4d3c-aba8-fa9f0fbdfcad,6550,,,Kung Fu Panda 2 (2011),H,T,FALSE,
1668649539,,,,ba66d75a-1fb3-4d3c-aba8-fa9f0fbdfcad,5646,,,Bolt: Supercão (2008),H,T,FALSE,
1668649539,,,,ba66d75a-1fb3-4d3c-aba8-fa9f0fbdfcad,1694,,,Toy Story 2 (1999),H,M,FALSE,
1668649539,,,,ba66d75a-1fb3-4d3c-aba8-fa9f0fbdfcad,6366,,,Enrolados (2010),H,M,FALSE,
1668649539,,,,ba66d75a-1fb3-4d3c-aba8-fa9f0fbdfcad,7530,,,Mulheres ao Ataque (2014),M,T,FALSE,
1668649538,,,,ba66d75a-1fb3-4d3c-aba8-fa9f0fbdfcad,tt1205537,Operação Sombra: Jack Ryan (2014),3,,H,T,,
1668649538,,,,ba66d75a-1fb3-4d3c-aba8-fa9f0fbdfcad,tt1586265,O Que Esperar Quando Você Está Esperando (2012),4,,M,T,,
1668649538,,,,ba66d75a-1fb3-4d3c-aba8-fa9f0fbdfcad,tt1001526,Megamente (2010),5,,H,M,,
1668649538,,,,ba66d75a-1fb3-4d3c-aba8-fa9f0fbdfcad,tt1216475,Carros 2 (2011),5,,H,T,,
1668649538,,,,ba66d75a-1fb3-4d3c-aba8-fa9f0fbdfcad,tt0114709,Toy Story: Um Mundo de Aventuras (1995),3,,M,H,,
1668649538,,,,ba66d75a-1fb3-4d3c-aba8-fa9f0fbdfcad,tt0113041,O Pai da Noiva II (1995),2,,M,M,,
1668649538,,,,ba66d75a-1fb3-4d3c-aba8-fa9f0fbdfcad,tt0113497,Jumanji (1995),3,,H,M,,
1668653478,,5,FALSE,bb2d176a-90af-4e9a-b0bd-5caae5433701,,,,,,,,
1668653761,,,,bb2d176a-90af-4e9a-b0bd-5caae5433701,tt0770703,,,,M,T,,Qual Seu Número? (2011)
1668653705,,,,bb2d176a-90af-4e9a-b0bd-5caae5433701,3943,,,As Branquelas (2004),M,T,FALSE,
1668653705,,,,bb2d176a-90af-4e9a-b0bd-5caae5433701,6311,,,Demônio (2010),M,T,FALSE,
1668653705,,,,bb2d176a-90af-4e9a-b0bd-5caae5433701,3755,,,Carandiru (2003),T,T,FALSE,
1668653705,,,,bb2d176a-90af-4e9a-b0bd-5caae5433701,6691,,,Qual Seu Número? (2011),M,T,FALSE,
1668653705,,,,bb2d176a-90af-4e9a-b0bd-5caae5433701,1293,,,Patch Adams: O Amor é Contagioso (1998),H,M,FALSE,
1668653705,,,,bb2d176a-90af-4e9a-b0bd-5caae5433701,5349,,,O Cheiro do Ralo (2006),T,T,FALSE,
1668653705,,,,bb2d176a-90af-4e9a-b0bd-5caae5433701,7253,,,Meu Malvado Favorito 2 (2013),H,M,FALSE,
1668653705,,,,bb2d176a-90af-4e9a-b0bd-5caae5433701,5630,,,Ensaio Sobre a Cegueira (2008),M,T,FALSE,
1668653705,,,,bb2d176a-90af-4e9a-b0bd-5caae5433701,5818,,,A Proposta (2009),M,M,FALSE,
1668653705,,,,bb2d176a-90af-4e9a-b0bd-5caae5433701,5354,,,Dois Filhos de Francisco (2005),T,T,FALSE,
1668653704,,,,bb2d176a-90af-4e9a-b0bd-5caae5433701,tt1586265,O Que Esperar Quando Você Está Esperando (2012),5,,M,T,,
1668653704,,,,bb2d176a-90af-4e9a-b0bd-5caae5433701,tt1001526,Megamente (2010),4,,H,M,,
1668653704,,,,bb2d176a-90af-4e9a-b0bd-5caae5433701,tt1216475,Carros 2 (2011),4,,H,T,,
1668653704,,,,bb2d176a-90af-4e9a-b0bd-5caae5433701,tt1080016,A Era do Gelo 3 (2009),5,,H,T,,
1668653704,,,,bb2d176a-90af-4e9a-b0bd-5caae5433701,tt2464018,Minha Mãe é uma Peça: O Filme (2013),5,,T,T,,
1668653704,,,,bb2d176a-90af-4e9a-b0bd-5caae5433701,tt1540128,Um Bom Partido (2012),4,,M,T,,
1668653704,,,,bb2d176a-90af-4e9a-b0bd-5caae5433701,tt1103153,Par Perfeito (2010),5,,H,T,,
1666718106,,5,TRUE,bc7ba377-24e8-4247-86b7-67839803e974,,,,,,,,
,,,,bc7ba377-24e8-4247-86b7-67839803e974,tt0482571,,,,M,M,,O Grande Truque (2006)
,,,,bc7ba377-24e8-4247-86b7-67839803e974,4855,,,Carros (2006),H,M,FALSE,
,,,,bc7ba377-24e8-4247-86b7-67839803e974,6550,,,Kung Fu Panda 2 (2011),H,T,FALSE,
,,,,bc7ba377-24e8-4247-86b7-67839803e974,7594,,,Planeta dos Macacos: O Confronto (2014),H,M,FALSE,
,,,,bc7ba377-24e8-4247-86b7-67839803e974,5770,,,Bastardos Inglórios (2009),H,M,FALSE,
,,,,bc7ba377-24e8-4247-86b7-67839803e974,6742,,,Batman: O Cavaleiro das Trevas Ressurge (2012),H,M,FALSE,
,,,,bc7ba377-24e8-4247-86b7-67839803e974,5460,,,Homem de Ferro (2008),H,M,FALSE,
,,,,bc7ba377-24e8-4247-86b7-67839803e974,6000,,,Avatar (2009),H,M,FALSE,
,,,,bc7ba377-24e8-4247-86b7-67839803e974,4542,,,Batman Begins (2005),H,H,FALSE,
,,,,bc7ba377-24e8-4247-86b7-67839803e974,6351,,,Cisne Negro (2010),M,M,FALSE,
,,,,bc7ba377-24e8-4247-86b7-67839803e974,4994,,,O Grande Truque (2006),M,M,FALSE,
1666718162,,,,bc7ba377-24e8-4247-86b7-67839803e974,tt1216475,Carros 2 (2011),5,,H,T,,
1666718162,,,,bc7ba377-24e8-4247-86b7-67839803e974,tt1001526,Megamente (2010),5,,H,M,,
1666718162,,,,bc7ba377-24e8-4247-86b7-67839803e974,tt1130884,Ilha do Medo (2010),5,,H,M,,
1666718162,,,,bc7ba377-24e8-4247-86b7-67839803e974,tt0468569,Batman: O Cavaleiro das Trevas (2008),5,,H,H,,
1666718162,,,,bc7ba377-24e8-4247-86b7-67839803e974,tt1375666,A Origem (2010),5,,H,H,,
1666718162,,,,bc7ba377-24e8-4247-86b7-67839803e974,tt1446192,A Origem dos Guardiões (2012),5,,H,T,,
1666718162,,,,bc7ba377-24e8-4247-86b7-67839803e974,tt1318514,Planeta dos Macacos: A Origem (2011),5,,H,M,,
1668761418,,5,FALSE,bc8d60e7-7d19-4903-9347-018c6529d2aa,,,,,,,,
1668761809,,,,bc8d60e7-7d19-4903-9347-018c6529d2aa,tt0129290,,,,H,M,,Patch Adams: O Amor é Contagioso (1998)
1668761725,,,,bc8d60e7-7d19-4903-9347-018c6529d2aa,3943,,,As Branquelas (2004),M,T,FALSE,
1668761725,,,,bc8d60e7-7d19-4903-9347-018c6529d2aa,7379,,,Thor: O Mundo Sombrio (2013),H,M,FALSE,
1668761725,,,,bc8d60e7-7d19-4903-9347-018c6529d2aa,6311,,,Demônio (2010),M,T,FALSE,
1668761725,,,,bc8d60e7-7d19-4903-9347-018c6529d2aa,5630,,,Ensaio Sobre a Cegueira (2008),M,T,FALSE,
1668761725,,,,bc8d60e7-7d19-4903-9347-018c6529d2aa,1293,,,Patch Adams: O Amor é Contagioso (1998),H,M,FALSE,
1668761725,,,,bc8d60e7-7d19-4903-9347-018c6529d2aa,6520,,,Velozes & Furiosos 5: Operação Rio (2011),H,T,FALSE,
1668761725,,,,bc8d60e7-7d19-4903-9347-018c6529d2aa,5349,,,O Cheiro do Ralo (2006),T,T,FALSE,
1668761725,,,,bc8d60e7-7d19-4903-9347-018c6529d2aa,3755,,,Carandiru (2003),T,T,FALSE,
1668761725,,,,bc8d60e7-7d19-4903-9347-018c6529d2aa,7253,,,Meu Malvado Favorito 2 (2013),H,M,FALSE,
1668761725,,,,bc8d60e7-7d19-4903-9347-018c6529d2aa,5354,,,Dois Filhos de Francisco (2005),T,T,FALSE,
1668761724,,,,bc8d60e7-7d19-4903-9347-018c6529d2aa,tt1001526,Megamente (2010),5,,H,M,,
1668761724,,,,bc8d60e7-7d19-4903-9347-018c6529d2aa,tt1216475,Carros 2 (2011),5,,H,T,,
1668761724,,,,bc8d60e7-7d19-4903-9347-018c6529d2aa,tt2464018,Minha Mãe é uma Peça: O Filme (2013),5,,T,T,,
1668761724,,,,bc8d60e7-7d19-4903-9347-018c6529d2aa,tt1661199,Cinderela (2015),5,,H,T,,
1668761724,,,,bc8d60e7-7d19-4903-9347-018c6529d2aa,tt1905041,Velozes & Furiosos 6 (2013),5,,H,T,,
1668761724,,,,bc8d60e7-7d19-4903-9347-018c6529d2aa,tt0800369,Thor (2011),5,,H,M,,
1668761724,,,,bc8d60e7-7d19-4903-9347-018c6529d2aa,tt2515086,One Direction: This Is Us (2013),5,,M,T,,
1668166274,,3,TRUE,bd043f34-b583-43f0-921c-3914596bff43,,,,,,,,
1668166433,,,,bd043f34-b583-43f0-921c-3914596bff43,tt1457767,,,,M,T,,Invocação do Mal (2013)
1668166373,,,,bd043f34-b583-43f0-921c-3914596bff43,4201,,,A Montanha Sagrada (1973),T,T,FALSE,
1668166373,,,,bd043f34-b583-43f0-921c-3914596bff43,6335,,,Em Um Mundo Melhor (2010),M,T,FALSE,
1668166373,,,,bd043f34-b583-43f0-921c-3914596bff43,4193,,,El Topo (1970),T,T,FALSE,
1668166373,,,,bd043f34-b583-43f0-921c-3914596bff43,6980,,,Holy Motors (2012),T,T,FALSE,
1668166373,,,,bd043f34-b583-43f0-921c-3914596bff43,7136,,,Lore (2012),T,T,FALSE,
1668166373,,,,bd043f34-b583-43f0-921c-3914596bff43,7249,,,Pelos Olhos de Maisie (2013),T,T,FALSE,
1668166373,,,,bd043f34-b583-43f0-921c-3914596bff43,7269,,,Invocação do Mal (2013),M,T,FALSE,
1668166373,,,,bd043f34-b583-43f0-921c-3914596bff43,7080,,,Jack Reacher: O Último Tiro (2012),H,T,FALSE,
1668166373,,,,bd043f34-b583-43f0-921c-3914596bff43,4864,,,O Diabo Veste Prada (2006),M,M,FALSE,
1668166373,,,,bd043f34-b583-43f0-921c-3914596bff43,6999,,,A Entidade (2012),T,T,FALSE,
1668166368,,,,bd043f34-b583-43f0-921c-3914596bff43,tt1591095,Sobrenatural (2010),3,,T,T,,
1668166368,,,,bd043f34-b583-43f0-921c-3914596bff43,tt2301592,A Dança da Realidade (2013),4,,T,T,,
1668166368,,,,bd043f34-b583-43f0-921c-3914596bff43,tt1613750,Expedição Kon Tiki (2012),3,,M,T,,
1668166368,,,,bd043f34-b583-43f0-921c-3914596bff43,tt1971352,Obediência (2012),3,,T,T,,
1668166368,,,,bd043f34-b583-43f0-921c-3914596bff43,tt1205537,Operação Sombra: Jack Ryan (2014),2,,H,T,,
1668166368,,,,bd043f34-b583-43f0-921c-3914596bff43,tt1586265,O Que Esperar Quando Você Está Esperando (2012),3,,M,T,,
1668166368,,,,bd043f34-b583-43f0-921c-3914596bff43,tt2216240,Sequestro (2012),4,,T,T,,
1668166368,,,,bd043f34-b583-43f0-921c-3914596bff43,tt1001526,Megamente (2010),2,,H,M,,
1668166368,,,,bd043f34-b583-43f0-921c-3914596bff43,tt1229381,Fora da Lei (2010),3,,M,T,,
1668644357,,,,bda29ce0-a7d5-4641-9247-aab742e651cf,tt0241527,Harry Potter e a Pedra Filosofal (2001),5,,H,M,,
1668644358,,,,bda29ce0-a7d5-4641-9247-aab742e651cf,tt0417741,Harry Potter e o Enigma do Príncipe (2009),5,,H,M,,
1668644358,,,,bda29ce0-a7d5-4641-9247-aab742e651cf,tt0304141,Harry Potter e o Prisioneiro de Azkaban (2004),5,,H,M,,
1668644358,,,,bda29ce0-a7d5-4641-9247-aab742e651cf,tt0373889,Harry Potter e a Ordem da Fênix (2007),5,,H,M,,
1668644357,,,,bda29ce0-a7d5-4641-9247-aab742e651cf,tt0295297,Harry Potter e a Câmara Secreta (2002),5,,H,M,,
1668644358,,,,bda29ce0-a7d5-4641-9247-aab742e651cf,tt0330373,Harry Potter e o Cálice de Fogo (2005),5,,H,M,,
1668644358,,,,bda29ce0-a7d5-4641-9247-aab742e651cf,tt0926084,Harry Potter e as Relíquias da Morte - Parte 1 (2010),5,,H,M,,
1668644358,,,,bda29ce0-a7d5-4641-9247-aab742e651cf,tt1201607,Harry Potter e as Relíquias da Morte - Parte 2 (2011),5,,H,M,,
1668644358,,,,bda29ce0-a7d5-4641-9247-aab742e651cf,tt0068646,O Poderoso Chefão (1972),4,,M,H,,
1668644358,,,,bda29ce0-a7d5-4641-9247-aab742e651cf,tt0383574,Piratas do Caribe: O Baú da Morte (2006),4,,H,M,,
1668644358,,,,bda29ce0-a7d5-4641-9247-aab742e651cf,tt1298650,Piratas do Caribe: Navegando em Águas Misteriosas (2011),4,,H,M,,
1668644358,,,,bda29ce0-a7d5-4641-9247-aab742e651cf,tt0325980,Piratas do Caribe: A Maldição do Pérola Negra (2003),5,,H,H,,
1668644358,,,,bda29ce0-a7d5-4641-9247-aab742e651cf,tt0449088,Piratas do Caribe: No Fim do Mundo (2007),5,,H,M,,
1668733431,,3,FALSE,bece9278-9fc1-46be-b0e5-2cd251eb7789,,,,,,,,
1668733578,,,,bece9278-9fc1-46be-b0e5-2cd251eb7789,tt0790724,,,,H,T,,Jack Reacher: O Último Tiro (2012)
1668733530,,,,bece9278-9fc1-46be-b0e5-2cd251eb7789,7080,,,Jack Reacher: O Último Tiro (2012),H,T,FALSE,
1668733530,,,,bece9278-9fc1-46be-b0e5-2cd251eb7789,6335,,,Em Um Mundo Melhor (2010),M,T,FALSE,
1668733530,,,,bece9278-9fc1-46be-b0e5-2cd251eb7789,7136,,,Lore (2012),T,T,FALSE,
1668733530,,,,bece9278-9fc1-46be-b0e5-2cd251eb7789,4864,,,O Diabo Veste Prada (2006),M,M,FALSE,
1668733530,,,,bece9278-9fc1-46be-b0e5-2cd251eb7789,4855,,,Carros (2006),H,M,FALSE,
1668733530,,,,bece9278-9fc1-46be-b0e5-2cd251eb7789,6222,,,Meu Malvado Favorito (2010),H,M,FALSE,
1668733530,,,,bece9278-9fc1-46be-b0e5-2cd251eb7789,6550,,,Kung Fu Panda 2 (2011),H,T,FALSE,
1668733530,,,,bece9278-9fc1-46be-b0e5-2cd251eb7789,7173,,,Invasão à Casa Branca (2013),H,T,FALSE,
1668733530,,,,bece9278-9fc1-46be-b0e5-2cd251eb7789,7249,,,Pelos Olhos de Maisie (2013),T,T,FALSE,
1668733530,,,,bece9278-9fc1-46be-b0e5-2cd251eb7789,5646,,,Bolt: Supercão (2008),H,T,TRUE,
1668733529,,,,bece9278-9fc1-46be-b0e5-2cd251eb7789,tt1591095,Sobrenatural (2010),1,,T,T,,
1668733529,,,,bece9278-9fc1-46be-b0e5-2cd251eb7789,tt1205537,Operação Sombra: Jack Ryan (2014),4,,H,T,,
1668733529,,,,bece9278-9fc1-46be-b0e5-2cd251eb7789,tt1586265,O Que Esperar Quando Você Está Esperando (2012),3,,M,T,,
1668733529,,,,bece9278-9fc1-46be-b0e5-2cd251eb7789,tt2216240,Sequestro (2012),3,,T,T,,
1668733529,,,,bece9278-9fc1-46be-b0e5-2cd251eb7789,tt1001526,Megamente (2010),5,,H,M,,
1668733529,,,,bece9278-9fc1-46be-b0e5-2cd251eb7789,tt1216475,Carros 2 (2011),4,,H,T,,
1668733529,,,,bece9278-9fc1-46be-b0e5-2cd251eb7789,tt1229381,Fora da Lei (2010),3,,M,T,,
1668692677,,4,FALSE,bf460257-75d3-44f5-99b6-f76dd726a6a3,,,,,,,,
1668692776,,,,bf460257-75d3-44f5-99b6-f76dd726a6a3,tt2203939,,,,M,T,,Mulheres ao Ataque (2014)
1668692721,,,,bf460257-75d3-44f5-99b6-f76dd726a6a3,4855,,,Carros (2006),H,M,FALSE,
1668692721,,,,bf460257-75d3-44f5-99b6-f76dd726a6a3,6550,,,Kung Fu Panda 2 (2011),H,T,FALSE,
1668692721,,,,bf460257-75d3-44f5-99b6-f76dd726a6a3,7269,,,Invocação do Mal (2013),M,T,FALSE,
1668692721,,,,bf460257-75d3-44f5-99b6-f76dd726a6a3,6788,,,Como Agarrar Meu Ex-Namorado (2012),M,T,FALSE,
1668692721,,,,bf460257-75d3-44f5-99b6-f76dd726a6a3,6959,,,As Palavras (2012),T,T,FALSE,
1668692721,,,,bf460257-75d3-44f5-99b6-f76dd726a6a3,6861,,,Um Homem de Sorte (2012),M,T,FALSE,
1668692721,,,,bf460257-75d3-44f5-99b6-f76dd726a6a3,7173,,,Invasão à Casa Branca (2013),H,T,FALSE,
1668692721,,,,bf460257-75d3-44f5-99b6-f76dd726a6a3,5646,,,Bolt: Supercão (2008),H,T,FALSE,
1668692721,,,,bf460257-75d3-44f5-99b6-f76dd726a6a3,7530,,,Mulheres ao Ataque (2014),M,T,FALSE,
1668692721,,,,bf460257-75d3-44f5-99b6-f76dd726a6a3,6222,,,Meu Malvado Favorito (2010),H,M,FALSE,
1668692720,,,,bf460257-75d3-44f5-99b6-f76dd726a6a3,tt1591095,Sobrenatural (2010),3,,T,T,,
1668692720,,,,bf460257-75d3-44f5-99b6-f76dd726a6a3,tt1971352,Obediência (2012),3,,T,T,,
1668692720,,,,bf460257-75d3-44f5-99b6-f76dd726a6a3,tt1205537,Operação Sombra: Jack Ryan (2014),3,,H,T,,
1668692720,,,,bf460257-75d3-44f5-99b6-f76dd726a6a3,tt1586265,O Que Esperar Quando Você Está Esperando (2012),5,,M,T,,
1668692720,,,,bf460257-75d3-44f5-99b6-f76dd726a6a3,tt1001526,Megamente (2010),4,,H,M,,
1668692720,,,,bf460257-75d3-44f5-99b6-f76dd726a6a3,tt1216475,Carros 2 (2011),5,,H,T,,
1668692720,,,,bf460257-75d3-44f5-99b6-f76dd726a6a3,tt1540128,Um Bom Partido (2012),4,,M,T,,
1668650734,,5,FALSE,c0368430-be9a-464c-9bc0-dae44e478208,,,,,,,,
1668650897,,,,c0368430-be9a-464c-9bc0-dae44e478208,tt1340107,,,,M,T,,Em Um Mundo Melhor (2010)
1668650825,,,,c0368430-be9a-464c-9bc0-dae44e478208,4201,,,A Montanha Sagrada (1973),T,T,FALSE,
1668650825,,,,c0368430-be9a-464c-9bc0-dae44e478208,5485,,,Kung Fu Panda (2008),H,M,FALSE,
1668650825,,,,c0368430-be9a-464c-9bc0-dae44e478208,6335,,,Em Um Mundo Melhor (2010),M,T,FALSE,
1668650825,,,,c0368430-be9a-464c-9bc0-dae44e478208,6861,,,Um Homem de Sorte (2012),M,T,FALSE,
1668650825,,,,c0368430-be9a-464c-9bc0-dae44e478208,4618,,,O Senhor das Armas (2005),H,M,FALSE,
1668650825,,,,c0368430-be9a-464c-9bc0-dae44e478208,7136,,,Lore (2012),T,T,FALSE,
1668650825,,,,c0368430-be9a-464c-9bc0-dae44e478208,7249,,,Pelos Olhos de Maisie (2013),T,T,FALSE,
1668650825,,,,c0368430-be9a-464c-9bc0-dae44e478208,6253,,,Scott Pilgrim Contra o Mundo (2010),H,M,FALSE,
1668650825,,,,c0368430-be9a-464c-9bc0-dae44e478208,4855,,,Carros (2006),H,M,FALSE,
1668650825,,,,c0368430-be9a-464c-9bc0-dae44e478208,7173,,,Invasão à Casa Branca (2013),H,T,FALSE,
1668650824,,,,c0368430-be9a-464c-9bc0-dae44e478208,tt1591095,Sobrenatural (2010),3,,T,T,,
1668650824,,,,c0368430-be9a-464c-9bc0-dae44e478208,tt2301592,A Dança da Realidade (2013),3,,T,T,,
1668650824,,,,c0368430-be9a-464c-9bc0-dae44e478208,tt1613750,Expedição Kon Tiki (2012),3,,M,T,,
1668650824,,,,c0368430-be9a-464c-9bc0-dae44e478208,tt1971352,Obediência (2012),2,,T,T,,
1668650824,,,,c0368430-be9a-464c-9bc0-dae44e478208,tt1205537,Operação Sombra: Jack Ryan (2014),4,,H,T,,
1668650824,,,,c0368430-be9a-464c-9bc0-dae44e478208,tt1498858,Ocean Heaven (2010),3,,T,T,,
1668650824,,,,c0368430-be9a-464c-9bc0-dae44e478208,tt1586265,O Que Esperar Quando Você Está Esperando (2012),5,,M,T,,
1668650824,,,,c0368430-be9a-464c-9bc0-dae44e478208,tt2216240,Sequestro (2012),4,,T,T,,
1668650824,,,,c0368430-be9a-464c-9bc0-dae44e478208,tt1001526,Megamente (2010),5,,H,M,,
1668650824,,,,c0368430-be9a-464c-9bc0-dae44e478208,tt1216475,Carros 2 (2011),4,,H,T,,
1668650824,,,,c0368430-be9a-464c-9bc0-dae44e478208,tt1229381,Fora da Lei (2010),4,,M,T,,
1668650824,,,,c0368430-be9a-464c-9bc0-dae44e478208,tt1540128,Um Bom Partido (2012),5,,M,T,,
1668644269,,4,FALSE,c066ccd1-b37f-4904-9602-b16ba571c6b0,,,,,,,,
1668644612,,,,c066ccd1-b37f-4904-9602-b16ba571c6b0,tt0114924,,,,M,M,,Enquanto Você Dormia (1995)
1668644541,,,,c066ccd1-b37f-4904-9602-b16ba571c6b0,3943,,,As Branquelas (2004),M,T,FALSE,
1668644541,,,,c066ccd1-b37f-4904-9602-b16ba571c6b0,6311,,,Demônio (2010),M,T,FALSE,
1668644541,,,,c066ccd1-b37f-4904-9602-b16ba571c6b0,5630,,,Ensaio Sobre a Cegueira (2008),M,T,FALSE,
1668644541,,,,c066ccd1-b37f-4904-9602-b16ba571c6b0,1293,,,Patch Adams: O Amor é Contagioso (1998),H,M,FALSE,
1668644541,,,,c066ccd1-b37f-4904-9602-b16ba571c6b0,5354,,,Dois Filhos de Francisco (2005),T,T,FALSE,
1668644541,,,,c066ccd1-b37f-4904-9602-b16ba571c6b0,5349,,,O Cheiro do Ralo (2006),T,T,FALSE,
1668644541,,,,c066ccd1-b37f-4904-9602-b16ba571c6b0,3755,,,Carandiru (2003),T,T,FALSE,
1668644541,,,,c066ccd1-b37f-4904-9602-b16ba571c6b0,193,,,Enquanto Você Dormia (1995),M,M,FALSE,
1668644541,,,,c066ccd1-b37f-4904-9602-b16ba571c6b0,1441,,,Tarzan (1999),H,M,FALSE,
1668644541,,,,c066ccd1-b37f-4904-9602-b16ba571c6b0,6421,,,Caça às Bruxas (2011),M,T,FALSE,
1668644539,,,,c066ccd1-b37f-4904-9602-b16ba571c6b0,tt1586265,O Que Esperar Quando Você Está Esperando (2012),4,,M,T,,
1668644539,,,,c066ccd1-b37f-4904-9602-b16ba571c6b0,tt2464018,Minha Mãe é uma Peça: O Filme (2013),5,,T,T,,
1668644539,,,,c066ccd1-b37f-4904-9602-b16ba571c6b0,tt0113041,O Pai da Noiva II (1995),4,,M,M,,
1668644539,,,,c066ccd1-b37f-4904-9602-b16ba571c6b0,tt0114388,Razão e Sensibilidade (1995),5,,M,M,,
1668644539,,,,c066ccd1-b37f-4904-9602-b16ba571c6b0,tt1667353,"Espelho, Espelho Meu (2012)",3,,H,T,,
1668644539,,,,c066ccd1-b37f-4904-9602-b16ba571c6b0,tt1661199,Cinderela (2015),3,,H,T,,
1668644539,,,,c066ccd1-b37f-4904-9602-b16ba571c6b0,tt0114319,Sabrina (1995),5,,H,M,,
1668684678,,5,FALSE,c0cdda02-f6c9-4867-aee1-49509a6e03e1,,,,,,,,
1668684867,,,,c0cdda02-f6c9-4867-aee1-49509a6e03e1,tt0381707,,,,M,T,,As Branquelas (2004)
1668684805,,,,c0cdda02-f6c9-4867-aee1-49509a6e03e1,3943,,,As Branquelas (2004),M,T,FALSE,
1668684805,,,,c0cdda02-f6c9-4867-aee1-49509a6e03e1,5349,,,O Cheiro do Ralo (2006),T,T,FALSE,
1668684805,,,,c0cdda02-f6c9-4867-aee1-49509a6e03e1,5818,,,A Proposta (2009),M,M,FALSE,
1668684805,,,,c0cdda02-f6c9-4867-aee1-49509a6e03e1,6311,,,Demônio (2010),M,T,FALSE,
1668684805,,,,c0cdda02-f6c9-4867-aee1-49509a6e03e1,6357,,,Uma Manhã Gloriosa (2010),M,T,FALSE,
1668684805,,,,c0cdda02-f6c9-4867-aee1-49509a6e03e1,6691,,,Qual Seu Número? (2011),M,T,FALSE,
1668684805,,,,c0cdda02-f6c9-4867-aee1-49509a6e03e1,3755,,,Carandiru (2003),T,T,FALSE,
1668684805,,,,c0cdda02-f6c9-4867-aee1-49509a6e03e1,5630,,,Ensaio Sobre a Cegueira (2008),M,T,FALSE,
1668684805,,,,c0cdda02-f6c9-4867-aee1-49509a6e03e1,1293,,,Patch Adams: O Amor é Contagioso (1998),H,M,FALSE,
1668684805,,,,c0cdda02-f6c9-4867-aee1-49509a6e03e1,5354,,,Dois Filhos de Francisco (2005),T,T,FALSE,
1668684804,,,,c0cdda02-f6c9-4867-aee1-49509a6e03e1,tt1216475,Carros 2 (2011),5,,H,T,,
1668684804,,,,c0cdda02-f6c9-4867-aee1-49509a6e03e1,tt2464018,Minha Mãe é uma Peça: O Filme (2013),5,,T,T,,
1668684804,,,,c0cdda02-f6c9-4867-aee1-49509a6e03e1,tt1055292,Juntos Pelo Acaso (2010),4,,M,T,,
1668684804,,,,c0cdda02-f6c9-4867-aee1-49509a6e03e1,tt1667353,"Espelho, Espelho Meu (2012)",5,,H,T,,
1668684804,,,,c0cdda02-f6c9-4867-aee1-49509a6e03e1,tt1661199,Cinderela (2015),4,,H,T,,
1668684804,,,,c0cdda02-f6c9-4867-aee1-49509a6e03e1,tt1758692,Loucamente Apaixonados (2011),4,,T,T,,
1668684804,,,,c0cdda02-f6c9-4867-aee1-49509a6e03e1,tt1986843,Um Plano Perfeito (2012),4,,M,T,,
1668647184,,0,FALSE,c0fc6226-12e0-4777-8b74-e0b3fe8af6b2,,,,,,,,
1668647390,,,,c0fc6226-12e0-4777-8b74-e0b3fe8af6b2,tt0133093,,,,H,H,,Matrix (1999)
1668647324,,,,c0fc6226-12e0-4777-8b74-e0b3fe8af6b2,4855,,,Carros (2006),H,M,FALSE,
1668647324,,,,c0fc6226-12e0-4777-8b74-e0b3fe8af6b2,1694,,,Toy Story 2 (1999),H,M,FALSE,
1668647324,,,,c0fc6226-12e0-4777-8b74-e0b3fe8af6b2,3279,,,Procurando Nemo (2003),H,H,FALSE,
1668647324,,,,c0fc6226-12e0-4777-8b74-e0b3fe8af6b2,6550,,,Kung Fu Panda 2 (2011),H,T,FALSE,
