id,added_timestamp,user_experiment_id,group,item_id,rating,title,popularity_int,popularity_budget_inf
648,1680462033,cfc2e0e6-d4aa-4c8a-8761-8ac989736496,4,tt0101414,5,A Bela e a Fera (1991),H,M
551,1680499491,d03dba6d-266b-41e6-a166-c1659015d6f8,4,tt1591095,4,Sobrenatural (2010),T,T
549,1680499491,d03dba6d-266b-41e6-a166-c1659015d6f8,4,tt1613750,4,Expedição Kon Tiki (2012),T,M
547,1680499491,d03dba6d-266b-41e6-a166-c1659015d6f8,4,tt1586265,3,O Que Esperar Quando Você Está Esperando (2012),T,M
550,1680499491,d03dba6d-266b-41e6-a166-c1659015d6f8,4,tt1229381,3,Fora da Lei (2010),T,M
546,1680499491,d03dba6d-266b-41e6-a166-c1659015d6f8,4,tt1216475,4,Carros 2 (2011),T,H
545,1680499491,d03dba6d-266b-41e6-a166-c1659015d6f8,4,tt1001526,4,Megamente (2010),M,H
548,1680499491,d03dba6d-266b-41e6-a166-c1659015d6f8,4,tt1205537,4,Operação Sombra: Jack Ryan (2014),T,H
1268,1679845505,d1791678-d227-49d5-a4c5-5cb59153e1a2,2,tt1216475,5,Carros 2 (2011),T,H
1267,1679845505,d1791678-d227-49d5-a4c5-5cb59153e1a2,2,tt1001526,5,Megamente (2010),M,H
1272,1679845505,d1791678-d227-49d5-a4c5-5cb59153e1a2,2,tt1080016,5,A Era do Gelo 3 (2009),T,H
1269,1679845505,d1791678-d227-49d5-a4c5-5cb59153e1a2,2,tt0385880,5,A Casa Monstro (2006),T,H
1271,1679845505,d1791678-d227-49d5-a4c5-5cb59153e1a2,2,tt0424095,5,Por Água Abaixo (2006),T,H
1270,1679845505,d1791678-d227-49d5-a4c5-5cb59153e1a2,2,tt0120855,5,Tarzan (1999),M,H
1273,1679845505,d1791678-d227-49d5-a4c5-5cb59153e1a2,2,tt0040580,5,Tempo de Melodia (1948),T,M
1611,1680467166,d1bebf86-25cb-444c-8d9e-4f1ed77da56f,5,tt1001526,5,Megamente (2010),M,H
1610,1680467166,d1bebf86-25cb-444c-8d9e-4f1ed77da56f,5,tt1591095,5,Sobrenatural (2010),T,T
1612,1680467166,d1bebf86-25cb-444c-8d9e-4f1ed77da56f,5,tt1540128,5,Um Bom Partido (2012),T,M
1613,1680467166,d1bebf86-25cb-444c-8d9e-4f1ed77da56f,5,tt0304141,5,Harry Potter e o Prisioneiro de Azkaban (2004),M,H
1614,1680467166,d1bebf86-25cb-444c-8d9e-4f1ed77da56f,5,tt1559547,5,Dezesseis Luas (2013),T,H
1616,1680467166,d1bebf86-25cb-444c-8d9e-4f1ed77da56f,5,tt0816692,5,Interestelar (2014),M,H
1615,1680467166,d1bebf86-25cb-444c-8d9e-4f1ed77da56f,5,tt2180411,5,Caminhos da Floresta (2014),T,M
1291,1679855499,d1ff42e9-487b-42eb-8276-3197e42285f4,2,tt1540128,4,Um Bom Partido (2012),T,M
1297,1679855499,d1ff42e9-487b-42eb-8276-3197e42285f4,2,tt1586265,5,O Que Esperar Quando Você Está Esperando (2012),T,M
1294,1679855499,d1ff42e9-487b-42eb-8276-3197e42285f4,2,tt1205537,4,Operação Sombra: Jack Ryan (2014),T,H
1292,1679855499,d1ff42e9-487b-42eb-8276-3197e42285f4,2,tt1216475,3,Carros 2 (2011),T,H
1293,1679855499,d1ff42e9-487b-42eb-8276-3197e42285f4,2,tt1001526,5,Megamente (2010),M,H
1290,1679855499,d1ff42e9-487b-42eb-8276-3197e42285f4,2,tt2301592,3,A Dança da Realidade (2013),T,T
1296,1679855499,d1ff42e9-487b-42eb-8276-3197e42285f4,2,tt2216240,3,Sequestro (2012),T,T
1299,1679855499,d1ff42e9-487b-42eb-8276-3197e42285f4,2,tt1971352,2,Obediência (2012),T,T
1295,1679855499,d1ff42e9-487b-42eb-8276-3197e42285f4,2,tt1229381,4,Fora da Lei (2010),T,M
1301,1679855499,d1ff42e9-487b-42eb-8276-3197e42285f4,2,tt1613750,4,Expedição Kon Tiki (2012),T,M
1300,1679855499,d1ff42e9-487b-42eb-8276-3197e42285f4,2,tt1591095,5,Sobrenatural (2010),T,T
1298,1679855499,d1ff42e9-487b-42eb-8276-3197e42285f4,2,tt1498858,3,Ocean Heaven (2010),T,T
305,1679779396,d21803a4-7122-4082-9fb5-9d852beee96e,2,tt1540128,4,Um Bom Partido (2012),T,M
310,1679779396,d21803a4-7122-4082-9fb5-9d852beee96e,2,tt1586265,2,O Que Esperar Quando Você Está Esperando (2012),T,M
309,1679779396,d21803a4-7122-4082-9fb5-9d852beee96e,2,tt1205537,3,Operação Sombra: Jack Ryan (2014),T,H
307,1679779396,d21803a4-7122-4082-9fb5-9d852beee96e,2,tt1216475,4,Carros 2 (2011),T,H
311,1679779396,d21803a4-7122-4082-9fb5-9d852beee96e,2,tt1001526,5,Megamente (2010),M,H
306,1679779396,d21803a4-7122-4082-9fb5-9d852beee96e,2,tt2216240,5,Sequestro (2012),T,T
312,1679779396,d21803a4-7122-4082-9fb5-9d852beee96e,2,tt1971352,3,Obediência (2012),T,T
308,1679779396,d21803a4-7122-4082-9fb5-9d852beee96e,2,tt1591095,3,Sobrenatural (2010),T,T
53,1680816972,d23ba071-d1f3-4e86-8f82-0cdd796b0841,2,tt0800369,5,Thor (2011),M,H
47,1680816972,d23ba071-d1f3-4e86-8f82-0cdd796b0841,2,tt1790864,5,Maze Runner: Correr ou Morrer (2014),M,M
48,1680816972,d23ba071-d1f3-4e86-8f82-0cdd796b0841,2,tt1103153,5,Par Perfeito (2010),T,H
49,1680816972,d23ba071-d1f3-4e86-8f82-0cdd796b0841,2,tt1080016,5,A Era do Gelo 3 (2009),T,H
50,1680816972,d23ba071-d1f3-4e86-8f82-0cdd796b0841,2,tt0032910,5,Pinóquio (1940),M,M
51,1680816972,d23ba071-d1f3-4e86-8f82-0cdd796b0841,2,tt2464018,5,Minha Mãe é uma Peça: O Filme (2013),T,T
52,1680816972,d23ba071-d1f3-4e86-8f82-0cdd796b0841,2,tt1905041,5,Velozes & Furiosos 6 (2013),T,H
1854,1680469839,d28e21b4-b5ce-4bbf-92ee-1108751f78e1,4,tt1001526,4,Megamente (2010),M,H
1855,1680469840,d28e21b4-b5ce-4bbf-92ee-1108751f78e1,4,tt1591095,3,Sobrenatural (2010),T,T
1857,1680469840,d28e21b4-b5ce-4bbf-92ee-1108751f78e1,4,tt1586265,4,O Que Esperar Quando Você Está Esperando (2012),T,M
1860,1680469840,d28e21b4-b5ce-4bbf-92ee-1108751f78e1,4,tt1971352,1,Obediência (2012),T,T
1858,1680469840,d28e21b4-b5ce-4bbf-92ee-1108751f78e1,4,tt1205537,2,Operação Sombra: Jack Ryan (2014),T,H
1856,1680469840,d28e21b4-b5ce-4bbf-92ee-1108751f78e1,4,tt1216475,4,Carros 2 (2011),T,H
1859,1680469840,d28e21b4-b5ce-4bbf-92ee-1108751f78e1,4,tt1540128,2,Um Bom Partido (2012),T,M
239,1680820997,d2a95a47-16c9-4f7c-ba6f-87239681f011,1,tt1001526,5,Megamente (2010),M,H
238,1680820997,d2a95a47-16c9-4f7c-ba6f-87239681f011,1,tt1216475,5,Carros 2 (2011),T,H
242,1680820997,d2a95a47-16c9-4f7c-ba6f-87239681f011,1,tt1205537,2,Operação Sombra: Jack Ryan (2014),T,H
240,1680820997,d2a95a47-16c9-4f7c-ba6f-87239681f011,1,tt1586265,4,O Que Esperar Quando Você Está Esperando (2012),T,M
244,1680820997,d2a95a47-16c9-4f7c-ba6f-87239681f011,1,tt1229381,1,Fora da Lei (2010),T,M
243,1680820997,d2a95a47-16c9-4f7c-ba6f-87239681f011,1,tt2216240,3,Sequestro (2012),T,T
241,1680820997,d2a95a47-16c9-4f7c-ba6f-87239681f011,1,tt1971352,4,Obediência (2012),T,T
642,1680517517,d2b2da47-bef4-45a7-8109-3aa215894dd8,4,tt1591095,4,Sobrenatural (2010),T,T
641,1680517517,d2b2da47-bef4-45a7-8109-3aa215894dd8,4,tt1216475,4,Carros 2 (2011),T,H
640,1680517517,d2b2da47-bef4-45a7-8109-3aa215894dd8,4,tt1001526,5,Megamente (2010),M,H
643,1680517517,d2b2da47-bef4-45a7-8109-3aa215894dd8,4,tt0120855,5,Tarzan (1999),M,H
646,1680517517,d2b2da47-bef4-45a7-8109-3aa215894dd8,4,tt0424095,5,Por Água Abaixo (2006),T,H
645,1680517517,d2b2da47-bef4-45a7-8109-3aa215894dd8,4,tt0032910,4,Pinóquio (1940),M,M
644,1680517517,d2b2da47-bef4-45a7-8109-3aa215894dd8,4,tt0259974,5,Digimon: O Filme (2000),T,M
1950,1680470504,d2bfb344-e181-43bb-aa5e-6268c6eeff3d,1,tt1216475,5,Carros 2 (2011),T,H
1951,1680470504,d2bfb344-e181-43bb-aa5e-6268c6eeff3d,1,tt1661199,4,Cinderela (2015),T,H
1952,1680470504,d2bfb344-e181-43bb-aa5e-6268c6eeff3d,1,tt1055292,4,Juntos Pelo Acaso (2010),T,M
1956,1680470504,d2bfb344-e181-43bb-aa5e-6268c6eeff3d,1,tt0328880,5,Irmão Urso (2003),T,H
1955,1680470504,d2bfb344-e181-43bb-aa5e-6268c6eeff3d,1,tt0120783,5,Operação Cupido (1998),M,M
1953,1680470504,d2bfb344-e181-43bb-aa5e-6268c6eeff3d,1,tt0416449,5,300 (2007),M,H
1954,1680470504,d2bfb344-e181-43bb-aa5e-6268c6eeff3d,1,tt1253863,5,300: A Ascensão do Império (2014),T,H
278,1680821471,d3ac8282-9aeb-4793-a81f-cd70087c65e0,4,tt1001526,5,Megamente (2010),M,H
281,1680821471,d3ac8282-9aeb-4793-a81f-cd70087c65e0,4,tt1540128,4,Um Bom Partido (2012),T,M
279,1680821471,d3ac8282-9aeb-4793-a81f-cd70087c65e0,4,tt1216475,4,Carros 2 (2011),T,H
280,1680821471,d3ac8282-9aeb-4793-a81f-cd70087c65e0,4,tt1586265,5,O Que Esperar Quando Você Está Esperando (2012),T,M
282,1680821471,d3ac8282-9aeb-4793-a81f-cd70087c65e0,4,tt1613750,3,Expedição Kon Tiki (2012),T,M
283,1680821471,d3ac8282-9aeb-4793-a81f-cd70087c65e0,4,tt1080016,5,A Era do Gelo 3 (2009),T,H
287,1680821471,d3ac8282-9aeb-4793-a81f-cd70087c65e0,4,tt1104001,3,Tron: O Legado (2010),M,H
285,1680821471,d3ac8282-9aeb-4793-a81f-cd70087c65e0,4,tt1661199,4,Cinderela (2015),T,H
284,1680821471,d3ac8282-9aeb-4793-a81f-cd70087c65e0,4,tt2203939,5,Mulheres ao Ataque (2014),T,M
286,1680821471,d3ac8282-9aeb-4793-a81f-cd70087c65e0,4,tt1055292,5,Juntos Pelo Acaso (2010),T,M
288,1680821471,d3ac8282-9aeb-4793-a81f-cd70087c65e0,4,tt1043726,3,Hércules (2014),T,H
289,1680821471,d3ac8282-9aeb-4793-a81f-cd70087c65e0,4,tt2097307,2,Relação Explosiva (2012),T,T
482,1680461709,d7a4530b-99e7-4c51-8be3-83fc5ddb490a,4,tt1001526,5,Megamente (2010),M,H
483,1680461709,d7a4530b-99e7-4c51-8be3-83fc5ddb490a,4,tt1591095,4,Sobrenatural (2010),T,T
484,1680461709,d7a4530b-99e7-4c51-8be3-83fc5ddb490a,4,tt1586265,3,O Que Esperar Quando Você Está Esperando (2012),T,M
485,1680461709,d7a4530b-99e7-4c51-8be3-83fc5ddb490a,4,tt1498858,3,Ocean Heaven (2010),T,T
481,1680461709,d7a4530b-99e7-4c51-8be3-83fc5ddb490a,4,tt1205537,4,Operação Sombra: Jack Ryan (2014),T,H
480,1680461709,d7a4530b-99e7-4c51-8be3-83fc5ddb490a,4,tt1216475,5,Carros 2 (2011),T,H
479,1680461709,d7a4530b-99e7-4c51-8be3-83fc5ddb490a,4,tt1229381,4,Fora da Lei (2010),T,M
799,1679786140,d9c592e1-2dbf-4e94-9189-8bd87619f92d,2,tt1540128,4,Um Bom Partido (2012),T,M
798,1679786140,d9c592e1-2dbf-4e94-9189-8bd87619f92d,2,tt1586265,5,O Que Esperar Quando Você Está Esperando (2012),T,M
800,1679786140,d9c592e1-2dbf-4e94-9189-8bd87619f92d,2,tt1216475,5,Carros 2 (2011),T,H
797,1679786140,d9c592e1-2dbf-4e94-9189-8bd87619f92d,2,tt1001526,5,Megamente (2010),M,H
802,1679786140,d9c592e1-2dbf-4e94-9189-8bd87619f92d,2,tt1971352,4,Obediência (2012),T,T
801,1679786140,d9c592e1-2dbf-4e94-9189-8bd87619f92d,2,tt1591095,4,Sobrenatural (2010),T,T
803,1679786140,d9c592e1-2dbf-4e94-9189-8bd87619f92d,2,tt1498858,4,Ocean Heaven (2010),T,T
118,1680818289,d9e9b283-d8b1-4bf1-844d-d74c8368fa8b,1,tt1540128,5,Um Bom Partido (2012),T,M
121,1680818289,d9e9b283-d8b1-4bf1-844d-d74c8368fa8b,1,tt1103153,5,Par Perfeito (2010),T,H
124,1680818289,d9e9b283-d8b1-4bf1-844d-d74c8368fa8b,1,tt1905041,5,Velozes & Furiosos 6 (2013),T,H
119,1680818289,d9e9b283-d8b1-4bf1-844d-d74c8368fa8b,1,tt1104001,5,Tron: O Legado (2010),M,H
123,1680818289,d9e9b283-d8b1-4bf1-844d-d74c8368fa8b,1,tt2234155,5,Os Estagiários (2013),T,H
120,1680818289,d9e9b283-d8b1-4bf1-844d-d74c8368fa8b,1,tt1568323,5,Nocaute (2010),T,T
122,1680818289,d9e9b283-d8b1-4bf1-844d-d74c8368fa8b,1,tt0120855,5,Tarzan (1999),M,H
102,1680475760,da3344aa-ab69-44df-812d-bda26008a24f,5,tt1216475,3,Carros 2 (2011),T,H
100,1680475760,da3344aa-ab69-44df-812d-bda26008a24f,5,tt1001526,5,Megamente (2010),M,H
101,1680475760,da3344aa-ab69-44df-812d-bda26008a24f,5,tt1205537,5,Operação Sombra: Jack Ryan (2014),T,H
103,1680475760,da3344aa-ab69-44df-812d-bda26008a24f,5,tt0859163,3,A Múmia - Tumba do Imperador Dragão (2008),T,H
104,1680475760,da3344aa-ab69-44df-812d-bda26008a24f,5,tt0029583,5,Branca de Neve e os Sete Anões (1937),M,M
105,1680475760,da3344aa-ab69-44df-812d-bda26008a24f,5,tt1735898,2,Branca de Neve e o Caçador (2012),T,H
106,1680475760,da3344aa-ab69-44df-812d-bda26008a24f,5,tt0848228,5,Os Vingadores: The Avengers (2012),M,H
150,1680460634,dc7936ab-92e6-42b2-9404-5dc0fb28ec4f,0,tt1540128,5,Um Bom Partido (2012),T,M
151,1680460634,dc7936ab-92e6-42b2-9404-5dc0fb28ec4f,0,tt0325710,5,O Último Samurai (2003),M,H
152,1680460634,dc7936ab-92e6-42b2-9404-5dc0fb28ec4f,0,tt0258463,5,A Identidade Bourne (2002),H,H
153,1680460634,dc7936ab-92e6-42b2-9404-5dc0fb28ec4f,0,tt0372183,5,A Supremacia Bourne (2004),M,H
154,1680460634,dc7936ab-92e6-42b2-9404-5dc0fb28ec4f,0,tt0440963,5,O Ultimato Bourne (2007),M,H
155,1680460634,dc7936ab-92e6-42b2-9404-5dc0fb28ec4f,0,tt1194173,5,O Legado Bourne (2012),T,H
156,1680460634,dc7936ab-92e6-42b2-9404-5dc0fb28ec4f,0,tt0859163,4,A Múmia - Tumba do Imperador Dragão (2008),T,H
381,1679779853,dd7de6ff-2f07-489a-a391-0ad7d8ec2dbe,1,tt1540128,4,Um Bom Partido (2012),T,M
385,1679779853,dd7de6ff-2f07-489a-a391-0ad7d8ec2dbe,1,tt1586265,3,O Que Esperar Quando Você Está Esperando (2012),T,M
379,1679779853,dd7de6ff-2f07-489a-a391-0ad7d8ec2dbe,1,tt1205537,3,Operação Sombra: Jack Ryan (2014),T,H
378,1679779853,dd7de6ff-2f07-489a-a391-0ad7d8ec2dbe,1,tt1216475,5,Carros 2 (2011),T,H
377,1679779853,dd7de6ff-2f07-489a-a391-0ad7d8ec2dbe,1,tt1001526,3,Megamente (2010),M,H
383,1679779853,dd7de6ff-2f07-489a-a391-0ad7d8ec2dbe,1,tt2301592,3,A Dança da Realidade (2013),T,T
382,1679779853,dd7de6ff-2f07-489a-a391-0ad7d8ec2dbe,1,tt2216240,3,Sequestro (2012),T,T
386,1679779853,dd7de6ff-2f07-489a-a391-0ad7d8ec2dbe,1,tt1971352,3,Obediência (2012),T,T
380,1679779853,dd7de6ff-2f07-489a-a391-0ad7d8ec2dbe,1,tt1229381,3,Fora da Lei (2010),T,M
388,1679779853,dd7de6ff-2f07-489a-a391-0ad7d8ec2dbe,1,tt1613750,3,Expedição Kon Tiki (2012),T,M
387,1679779853,dd7de6ff-2f07-489a-a391-0ad7d8ec2dbe,1,tt1591095,3,Sobrenatural (2010),T,T
384,1679779853,dd7de6ff-2f07-489a-a391-0ad7d8ec2dbe,1,tt1498858,3,Ocean Heaven (2010),T,T
945,1680462714,dda4448c-515f-4223-bc78-f8f4cf897653,4,tt1001526,3,Megamente (2010),M,H
946,1680462714,dda4448c-515f-4223-bc78-f8f4cf897653,4,tt1591095,3,Sobrenatural (2010),T,T
944,1680462714,dda4448c-515f-4223-bc78-f8f4cf897653,4,tt1586265,3,O Que Esperar Quando Você Está Esperando (2012),T,M
943,1680462714,dda4448c-515f-4223-bc78-f8f4cf897653,4,tt1216475,5,Carros 2 (2011),T,H
947,1680462714,dda4448c-515f-4223-bc78-f8f4cf897653,4,tt0304141,5,Harry Potter e o Prisioneiro de Azkaban (2004),M,H
948,1680462714,dda4448c-515f-4223-bc78-f8f4cf897653,4,tt0110357,5,O Rei Leão (1994),H,H
949,1680462714,dda4448c-515f-4223-bc78-f8f4cf897653,4,tt0198781,5,Monstros S.A. (2001),H,H
1555,1680466768,deaa1f5e-bbab-4925-8d8d-b124d7c6d507,4,tt1001526,3,Megamente (2010),M,H
1554,1680466768,deaa1f5e-bbab-4925-8d8d-b124d7c6d507,4,tt1216475,5,Carros 2 (2011),T,H
1556,1680466768,deaa1f5e-bbab-4925-8d8d-b124d7c6d507,4,tt0114709,5,Toy Story: Um Mundo de Aventuras (1995),H,M
1559,1680466768,deaa1f5e-bbab-4925-8d8d-b124d7c6d507,4,tt0113497,4,Jumanji (1995),M,H
1557,1680466768,deaa1f5e-bbab-4925-8d8d-b124d7c6d507,4,tt0113189,4,007 Contra GoldenEye (1995),H,H
1558,1680466768,deaa1f5e-bbab-4925-8d8d-b124d7c6d507,4,tt0112896,2,"Drácula: Morto, mas Feliz (1995)",M,M
1560,1680466768,deaa1f5e-bbab-4925-8d8d-b124d7c6d507,4,tt0114388,1,Razão e Sensibilidade (1995),M,M
1006,1680463319,deb78a82-0da2-4cbf-aa32-0f482c75db37,4,tt1001526,4,Megamente (2010),M,H
1009,1680463319,deb78a82-0da2-4cbf-aa32-0f482c75db37,4,tt1591095,2,Sobrenatural (2010),T,T
1005,1680463319,deb78a82-0da2-4cbf-aa32-0f482c75db37,4,tt1586265,5,O Que Esperar Quando Você Está Esperando (2012),T,M
1007,1680463319,deb78a82-0da2-4cbf-aa32-0f482c75db37,4,tt1205537,4,Operação Sombra: Jack Ryan (2014),T,H
1004,1680463319,deb78a82-0da2-4cbf-aa32-0f482c75db37,4,tt1216475,4,Carros 2 (2011),T,H
1011,1680463319,deb78a82-0da2-4cbf-aa32-0f482c75db37,4,tt1229381,3,Fora da Lei (2010),T,M
1010,1680463319,deb78a82-0da2-4cbf-aa32-0f482c75db37,4,tt2216240,3,Sequestro (2012),T,T
1008,1680463319,deb78a82-0da2-4cbf-aa32-0f482c75db37,4,tt1540128,4,Um Bom Partido (2012),T,M
636,1679781733,e06cf2d3-a5a8-4c8a-ac52-823c0babd502,2,tt1540128,3,Um Bom Partido (2012),T,M
634,1679781733,e06cf2d3-a5a8-4c8a-ac52-823c0babd502,2,tt1586265,3,O Que Esperar Quando Você Está Esperando (2012),T,M
637,1679781733,e06cf2d3-a5a8-4c8a-ac52-823c0babd502,2,tt1205537,4,Operação Sombra: Jack Ryan (2014),T,H
635,1679781733,e06cf2d3-a5a8-4c8a-ac52-823c0babd502,2,tt1216475,2,Carros 2 (2011),T,H
633,1679781733,e06cf2d3-a5a8-4c8a-ac52-823c0babd502,2,tt1001526,5,Megamente (2010),M,H
638,1679781733,e06cf2d3-a5a8-4c8a-ac52-823c0babd502,2,tt1971352,2,Obediência (2012),T,T
639,1679781733,e06cf2d3-a5a8-4c8a-ac52-823c0babd502,2,tt1229381,2,Fora da Lei (2010),T,M
852,1680535085,e086d2d1-9652-4ae0-81cc-c5c44eed79f2,0,tt1591095,4,Sobrenatural (2010),T,T
848,1680535085,e086d2d1-9652-4ae0-81cc-c5c44eed79f2,0,tt1586265,5,O Que Esperar Quando Você Está Esperando (2012),T,M
854,1680535085,e086d2d1-9652-4ae0-81cc-c5c44eed79f2,0,tt1971352,4,Obediência (2012),T,T
850,1680535085,e086d2d1-9652-4ae0-81cc-c5c44eed79f2,0,tt1216475,5,Carros 2 (2011),T,H
851,1680535085,e086d2d1-9652-4ae0-81cc-c5c44eed79f2,0,tt1540128,4,Um Bom Partido (2012),T,M
849,1680535085,e086d2d1-9652-4ae0-81cc-c5c44eed79f2,0,tt1001526,5,Megamente (2010),M,H
853,1680535085,e086d2d1-9652-4ae0-81cc-c5c44eed79f2,0,tt1205537,4,Operação Sombra: Jack Ryan (2014),T,H
990,1680463142,e0f26053-5128-4b75-b4b7-eed4ae8dc2e5,3,tt1591095,4,Sobrenatural (2010),T,T
991,1680463142,e0f26053-5128-4b75-b4b7-eed4ae8dc2e5,3,tt0114709,5,Toy Story: Um Mundo de Aventuras (1995),H,M
992,1680463142,e0f26053-5128-4b75-b4b7-eed4ae8dc2e5,3,tt0113497,5,Jumanji (1995),M,H
994,1680463142,e0f26053-5128-4b75-b4b7-eed4ae8dc2e5,3,tt0114885,3,Falando de Amor (1995),T,M
995,1680463142,e0f26053-5128-4b75-b4b7-eed4ae8dc2e5,3,tt0113041,3,O Pai da Noiva II (1995),M,M
996,1680463142,e0f26053-5128-4b75-b4b7-eed4ae8dc2e5,3,tt0113277,3,Fogo Contra Fogo (1995),M,H
993,1680463142,e0f26053-5128-4b75-b4b7-eed4ae8dc2e5,3,tt0113228,3,Dois Velhos Mais Rabugentos (1995),M,M
491,1679780562,e14c1885-1f6a-4eca-91a1-e8cab4f095c1,1,tt1540128,4,Um Bom Partido (2012),T,M
489,1679780562,e14c1885-1f6a-4eca-91a1-e8cab4f095c1,1,tt1586265,3,O Que Esperar Quando Você Está Esperando (2012),T,M
494,1679780562,e14c1885-1f6a-4eca-91a1-e8cab4f095c1,1,tt1205537,3,Operação Sombra: Jack Ryan (2014),T,H
492,1679780562,e14c1885-1f6a-4eca-91a1-e8cab4f095c1,1,tt1216475,4,Carros 2 (2011),T,H
490,1679780562,e14c1885-1f6a-4eca-91a1-e8cab4f095c1,1,tt1001526,4,Megamente (2010),M,H
495,1679780562,e14c1885-1f6a-4eca-91a1-e8cab4f095c1,1,tt1591095,3,Sobrenatural (2010),T,T
493,1679780562,e14c1885-1f6a-4eca-91a1-e8cab4f095c1,1,tt1498858,3,Ocean Heaven (2010),T,T
263,1680478643,e18abfed-6f63-4e74-8e9f-907868b91fc0,3,tt1591095,2,Sobrenatural (2010),T,T
266,1680478643,e18abfed-6f63-4e74-8e9f-907868b91fc0,3,tt1586265,4,O Que Esperar Quando Você Está Esperando (2012),T,M
265,1680478643,e18abfed-6f63-4e74-8e9f-907868b91fc0,3,tt1216475,4,Carros 2 (2011),T,H
264,1680478643,e18abfed-6f63-4e74-8e9f-907868b91fc0,3,tt1540128,4,Um Bom Partido (2012),T,M
267,1680478643,e18abfed-6f63-4e74-8e9f-907868b91fc0,3,tt1001526,4,Megamente (2010),M,H
268,1680478643,e18abfed-6f63-4e74-8e9f-907868b91fc0,3,tt1205537,4,Operação Sombra: Jack Ryan (2014),T,H
269,1680478643,e18abfed-6f63-4e74-8e9f-907868b91fc0,3,tt0241527,5,Harry Potter e a Pedra Filosofal (2001),M,H
270,1680478643,e18abfed-6f63-4e74-8e9f-907868b91fc0,3,tt0295297,5,Harry Potter e a Câmara Secreta (2002),M,H
271,1680478643,e18abfed-6f63-4e74-8e9f-907868b91fc0,3,tt0304141,5,Harry Potter e o Prisioneiro de Azkaban (2004),M,H
272,1680478643,e18abfed-6f63-4e74-8e9f-907868b91fc0,3,tt0330373,5,Harry Potter e o Cálice de Fogo (2005),M,H
273,1680478643,e18abfed-6f63-4e74-8e9f-907868b91fc0,3,tt0373889,5,Harry Potter e a Ordem da Fênix (2007),M,H
274,1680478643,e18abfed-6f63-4e74-8e9f-907868b91fc0,3,tt0417741,5,Harry Potter e o Enigma do Príncipe (2009),M,H
275,1680478643,e18abfed-6f63-4e74-8e9f-907868b91fc0,3,tt0926084,5,Harry Potter e as Relíquias da Morte - Parte 1 (2010),M,H
276,1680478643,e18abfed-6f63-4e74-8e9f-907868b91fc0,3,tt1201607,5,Harry Potter e as Relíquias da Morte - Parte 2 (2011),M,H
2036,1680471373,e1911662-9dc5-481f-a5fd-4d2a6b6662f1,4,tt1001526,5,Megamente (2010),M,H
2043,1680471373,e1911662-9dc5-481f-a5fd-4d2a6b6662f1,4,tt1591095,3,Sobrenatural (2010),T,T
2035,1680471373,e1911662-9dc5-481f-a5fd-4d2a6b6662f1,4,tt1586265,4,O Que Esperar Quando Você Está Esperando (2012),T,M
2038,1680471373,e1911662-9dc5-481f-a5fd-4d2a6b6662f1,4,tt1971352,3,Obediência (2012),T,T
2037,1680471373,e1911662-9dc5-481f-a5fd-4d2a6b6662f1,4,tt1498858,4,Ocean Heaven (2010),T,T
2034,1680471373,e1911662-9dc5-481f-a5fd-4d2a6b6662f1,4,tt1205537,4,Operação Sombra: Jack Ryan (2014),T,H
2042,1680471373,e1911662-9dc5-481f-a5fd-4d2a6b6662f1,4,tt1216475,5,Carros 2 (2011),T,H
2039,1680471373,e1911662-9dc5-481f-a5fd-4d2a6b6662f1,4,tt1229381,4,Fora da Lei (2010),T,M
2040,1680471373,e1911662-9dc5-481f-a5fd-4d2a6b6662f1,4,tt2301592,4,A Dança da Realidade (2013),T,T
2041,1680471373,e1911662-9dc5-481f-a5fd-4d2a6b6662f1,4,tt1540128,5,Um Bom Partido (2012),T,M
1074,1680463741,e1c20233-5555-4ebf-aa37-8c899cd64132,3,tt1001526,3,Megamente (2010),M,H
1076,1680463741,e1c20233-5555-4ebf-aa37-8c899cd64132,3,tt1586265,4,O Que Esperar Quando Você Está Esperando (2012),T,M
1077,1680463741,e1c20233-5555-4ebf-aa37-8c899cd64132,3,tt1498858,3,Ocean Heaven (2010),T,T
1078,1680463741,e1c20233-5555-4ebf-aa37-8c899cd64132,3,tt1205537,3,Operação Sombra: Jack Ryan (2014),T,H
1073,1680463741,e1c20233-5555-4ebf-aa37-8c899cd64132,3,tt1216475,5,Carros 2 (2011),T,H
1079,1680463741,e1c20233-5555-4ebf-aa37-8c899cd64132,3,tt2216240,5,Sequestro (2012),T,T
1075,1680463741,e1c20233-5555-4ebf-aa37-8c899cd64132,3,tt1540128,4,Um Bom Partido (2012),T,M
910,1680544270,e22e6ca0-aca2-48e6-92a4-07203591f266,0,tt1001526,4,Megamente (2010),M,H
912,1680544270,e22e6ca0-aca2-48e6-92a4-07203591f266,0,tt0115433,5,101 Dálmatas (1996),M,H
914,1680544270,e22e6ca0-aca2-48e6-92a4-07203591f266,0,tt0163651,5,American Pie: A Primeira Vez é Inesquecível (1999),M,M
916,1680544270,e22e6ca0-aca2-48e6-92a4-07203591f266,0,tt0052948,5,Viagem ao Centro da Terra (1959),T,M
911,1680544270,e22e6ca0-aca2-48e6-92a4-07203591f266,0,tt0117008,5,Matilda (1996),M,H
913,1680544270,e22e6ca0-aca2-48e6-92a4-07203591f266,0,tt0281358,5,Um Amor para Recordar (2002),T,M
